cell_id,lat_deg,lon_w_deg,hemisphere,range_id,dose_at_depth_mgy_per_yr,mean_primary_penetration_cm,mean_secondary_ke_mev,mean_secondary_penetration_cm,deposited_fraction,backscatter_fraction,lateral_escape_fraction,forward_escape_fraction,escaped_electron_fraction,escaped_photon_fraction,nondeposited_escaped_electron_fraction,nondeposited_escaped_photon_fraction,nondeposited_unresolved_fraction,backscatter_electron_fraction,backscatter_photon_fraction,lateral_escape_electron_fraction,lateral_escape_photon_fraction,backscatter_flux_mev_cm2_s,lateral_escape_flux_mev_cm2_s,forward_escape_flux_mev_cm2_s,escaped_electron_flux_mev_cm2_s,escaped_photon_flux_mev_cm2_s,backscatter_electron_flux_mev_cm2_s,backscatter_photon_flux_mev_cm2_s,lateral_escape_electron_flux_mev_cm2_s,lateral_escape_photon_flux_mev_cm2_s,jde_flux_cm2_s,jde_energy_flux_model_mev_cm2_s,deflected_fraction,deflected_flux_mev_cm2_s
706,-51,198,trailing,26,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
707,-51,210,trailing,36,0,0.000574647202,1.1705185e-05,0.000575833219,0.859739635,0.140260326,0,0,0.140260326,0,0.999999717,0,2.8346827e-07,0.140260326,0,0,0,338682.219,0,0,338682.219,0,338682.219,0,0,0,146254869,2414668.78,0.140260365,338682.315
708,-51,222,trailing,40,0,0.000747343993,1.24152118e-05,0.00074823131,0.860543406,0.139456564,0,0,0.139456564,0,0.999999788,0,2.12014136e-07,0.139456564,0,0,0,452826.762,0,0,452826.762,0,452826.762,0,0,0,172519855,3247080.81,0.139456594,452826.858
709,-51,234,trailing,46,0,0.000932443792,1.31589413e-05,0.000933149002,0.860859462,0.139140514,0,0,0.139140514,0,0.99999983,0,1.70491834e-07,0.139140514,0,0,0,563110.087,0,0,563110.087,0,563110.087,0,0,0,191293204,4010339.94,0.139140538,563110.183
710,-51,246,trailing,47,0.00145729813,0.00109469336,1.37757139e-05,0.00109527706,0.861369519,0.13863046,0,0,0.13863046,0,0.999999851,0,1.49326992e-07,0.13863046,0,0,0,642922.335,0,0,642922.335,0,642922.335,0,0,0,203214688,4598596.36,0.138630481,642922.431
711,-51,258,trailing,49,0.0343897287,0.0012175979,1.42263917e-05,0.00121813271,0.861598331,0.13840165,0,0,0.13840165,0,0.999999862,0,1.37501578e-07,0.13840165,0,0,0,698214.866,0,0,698214.866,0,698214.866,0,0,0,210433854,5005771.19,0.138401669,698214.962
712,-51,270,trailing,50,0.0637982995,0.00126379201,1.43925242e-05,0.00126431319,0.861669652,0.138330329,0,0,0.138330329,0,0.999999866,0,1.33714027e-07,0.138330329,0,0,0,717992.301,0,0,717992.301,0,717992.301,0,0,0,212836709,5151344.73,0.138330348,717992.397
713,-51,282,trailing,49,0.0343897287,0.0012175979,1.42263917e-05,0.00121813271,0.861598331,0.13840165,0,0,0.13840165,0,0.999999862,0,1.37501578e-07,0.13840165,0,0,0,698214.866,0,0,698214.866,0,698214.866,0,0,0,210433854,5005771.19,0.138401669,698214.962
714,-51,294,trailing,47,0.00145729813,0.00109469336,1.37757139e-05,0.00109527706,0.861369519,0.13863046,0,0,0.13863046,0,0.999999851,0,1.49326992e-07,0.13863046,0,0,0,642922.335,0,0,642922.335,0,642922.335,0,0,0,203214688,4598596.36,0.138630481,642922.431
715,-51,306,trailing,46,0,0.000932443792,1.31589413e-05,0.000933149002,0.860859462,0.139140514,0,0,0.139140514,0,0.99999983,0,1.70491834e-07,0.139140514,0,0,0,563110.087,0,0,563110.087,0,563110.087,0,0,0,191293204,4010339.94,0.139140538,563110.183
716,-51,318,trailing,40,0,0.000747343993,1.24152118e-05,0.00074823131,0.860543406,0.139456564,0,0,0.139456564,0,0.999999788,0,2.12014136e-07,0.139456564,0,0,0,452826.762,0,0,452826.762,0,452826.762,0,0,0,172519855,3247080.81,0.139456594,452826.858
717,-51,330,trailing,36,0,0.000574647202,1.1705185e-05,0.000575833219,0.859739635,0.140260326,0,0,0.140260326,0,0.999999717,0,2.8346827e-07,0.140260326,0,0,0,338682.219,0,0,338682.219,0,338682.219,0,0,0,146254869,2414668.78,0.140260365,338682.315
718,-51,342,trailing,26,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
719,-51,354,trailing,13,0,0.000319603321,1.06508221e-05,0.000321558421,0.858832957,0.141166935,0,0,0.141166935,0,0.999999238,0,7.61968389e-07,0.141166935,0,0,0,114221.601,0,0,114221.601,0,114221.601,0,0,0,66634199.4,809124.437,0.141167043,114221.688
720,-57,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
721,-57,18,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
722,-57,30,leading,178,1.78344209e-07,47.9505146,0.00753357617,47.9971832,0.580787846,0.00750355557,0.321683006,0,0.00430660129,0.32487996,0.0102730831,0.774977436,0.214749481,0.00430660129,0.00319695428,0,0.321683006,14.2285206,609.987258,0,8.16633725,616.049441,8.16633725,6.06218338,0,609.987258,19.1081317,1896.2372,0.419212154,794.925649
723,-57,42,leading,172,1.54094205e-06,47.2630483,0.00636889767,47.2945257,0.592032065,0.00644316871,0.315321457,0,0.00390596465,0.317858661,0.00957419521,0.779126578,0.211299227,0.00390596465,0.00253720406,0,0.315321457,88.0553519,4309.33025,0,53.3807366,4344.00487,53.3807366,34.6746153,0,4309.33025,143.431013,13666.4672,0.407967935,5575.48028
724,-57,54,leading,168,3.17390757e-06,46.0530165,0.00639224227,46.0903386,0.601025562,0.00584878243,0.306999405,0,0.00340995521,0.309438233,0.00854680122,0.775584105,0.215869093,0.00340995521,0.00243882721,0,0.306999405,139.983036,7347.63334,0,81.6128637,7406.00351,81.6128637,58.3701722,0,7347.63334,261.246163,24048.7497,0.398974438,9548.93668
725,-57,66,leading,167,4.71008089e-06,45.8812651,0.0064720605,45.9177785,0.608249164,0.00588853183,0.298740211,0,0.00309696493,0.301531778,0.00790544562,0.769702959,0.222391596,0.00309696493,0.0027915669,0,0.298740211,186.23156,9448.00113,0,97.945061,9536.28762,97.945061,88.2864988,0,9448.00113,353.341778,31741.1856,0.391750836,12389.5686
726,-57,78,leading,164,5.193238e-06,45.4465961,0.00643889733,45.483028,0.611066708,0.00612317119,0.294552204,0,0.00327141312,0.297403963,0.00841124478,0.764665737,0.226923019,0.00327141312,0.00285175806,0,0.294552204,222.32272,10694.7275,0,118.779868,10798.2704,118.779868,103.542852,0,10694.7275,411.35819,36423.4686,0.388933292,14121.5564
727,-57,90,leading,163,5.27010246e-06,45.3007238,0.00638747267,45.3369762,0.612160141,0.00640059618,0.293453854,0,0.00358251896,0.296271932,0.00923710877,0.763902742,0.226860149,0.00358251896,0.00281807721,0,0.293453854,242.519648,11119.0151,0,135.742236,11225.7925,135.742236,106.777412,0,11119.0151,431.301374,38005.2059,0.387839859,14695.3164
728,-57,102,leading,164,5.193238e-06,45.4465961,0.00643889733,45.483028,0.611066708,0.00612317119,0.294552204,0,0.00327141312,0.297403963,0.00841124478,0.764665737,0.226923019,0.00327141312,0.00285175806,0,0.294552204,222.32272,10694.7275,0,118.779868,10798.2704,118.779868,103.542852,0,10694.7275,411.35819,36423.4686,0.388933292,14121.5564
729,-57,114,leading,167,4.71008089e-06,45.8812651,0.0064720605,45.9177785,0.608249164,0.00588853183,0.298740211,0,0.00309696493,0.301531778,0.00790544562,0.769702959,0.222391596,0.00309696493,0.0027915669,0,0.298740211,186.23156,9448.00113,0,97.945061,9536.28762,97.945061,88.2864988,0,9448.00113,353.341778,31741.1856,0.391750836,12389.5686
730,-57,126,leading,168,3.17390757e-06,46.0530165,0.00639224227,46.0903386,0.601025562,0.00584878243,0.306999405,0,0.00340995521,0.309438233,0.00854680122,0.775584105,0.215869093,0.00340995521,0.00243882721,0,0.306999405,139.983036,7347.63334,0,81.6128637,7406.00351,81.6128637,58.3701722,0,7347.63334,261.246163,24048.7497,0.398974438,9548.93668
731,-57,138,leading,172,1.54094205e-06,47.2630483,0.00636889767,47.2945257,0.592032065,0.00644316871,0.315321457,0,0.00390596465,0.317858661,0.00957419521,0.779126578,0.211299227,0.00390596465,0.00253720406,0,0.315321457,88.0553519,4309.33025,0,53.3807366,4344.00487,53.3807366,34.6746153,0,4309.33025,143.431013,13666.4672,0.407967935,5575.48028
732,-57,150,leading,178,1.78344209e-07,47.9505146,0.00753357617,47.9971832,0.580787846,0.00750355557,0.321683006,0,0.00430660129,0.32487996,0.0102730831,0.774977436,0.214749481,0.00430660129,0.00319695428,0,0.321683006,14.2285206,609.987258,0,8.16633725,616.049441,8.16633725,6.06218338,0,609.987258,19.1081317,1896.2372,0.419212154,794.925649
733,-57,162,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
734,-57,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
735,-57,186,trailing,9,0,0.000270052108,1.03358348e-05,0.000272207181,0.858727745,0.141272255,0,0,0.141272255,0,1,0,3.16347493e-14,0.141272255,0,0,0,57039.7278,0,0,57039.7278,0,57039.7278,0,0,0,36492020.3,403757.511,0.141272255,57039.7278
736,-57,198,trailing,22,0,0.000337942101,1.07335357e-05,0.00033980529,0.858596591,0.141403313,0,0,0.141403313,0,0.999999321,0,6.791232e-07,0.141403313,0,0,0,134018.778,0,0,134018.778,0,134018.778,0,0,0,75734475.2,947776.795,0.141403409,134018.869
737,-57,210,trailing,30,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
738,-57,222,trailing,32,0,0.000523855331,1.14900179e-05,0.000525148565,0.859215232,0.140784723,0,0,0.140784723,0,0.999999681,0,3.18701314e-07,0.140784723,0,0,0,301240.228,0,0,301240.228,0,301240.228,0,0,0,135831403,2139722.42,0.140784768,301240.324
739,-57,234,trailing,37,0,0.000625175043,1.19081206e-05,0.000626277679,0.859952204,0.14004776,0,0,0.14004776,0,0.999999744,0,2.56470949e-07,0.14004776,0,0,0,374333.494,0,0,374333.494,0,374333.494,0,0,0,155185328,2672898.79,0.140047796,374333.59
740,-57,246,trailing,39,0,0.000711520339,1.2260308e-05,0.000712471771,0.860341571,0.139658398,0,0,0.139658398,0,0.999999777,0,2.22836653e-07,0.139658398,0,0,0,430834.299,0,0,430834.299,0,430834.299,0,0,0,167940574,3084914.99,0.139658429,430834.395
741,-57,258,trailing,38,0,0.000770611291,1.25089373e-05,0.000771471296,0.860523167,0.139476804,0,0,0.139476804,0,0.999999795,0,2.05349839e-07,0.139476804,0,0,0,467522.523,0,0,467522.523,0,467522.523,0,0,0,175360412,3351973.07,0.139476833,467522.619
742,-57,270,trailing,45,0,0.000795364517,1.26089025e-05,0.000796181034,0.860539556,0.139460416,0,0,0.139460416,0,0.999999801,0,1.99064535e-07,0.139460416,0,0,0,482284.173,0,0,482284.173,0,482284.173,0,0,0,178146050,3458215.33,0.139460444,482284.269
743,-57,282,trailing,38,0,0.000770611291,1.25089373e-05,0.000771471296,0.860523167,0.139476804,0,0,0.139476804,0,0.999999795,0,2.05349839e-07,0.139476804,0,0,0,467522.523,0,0,467522.523,0,467522.523,0,0,0,175360412,3351973.07,0.139476833,467522.619
744,-57,294,trailing,39,0,0.000711520339,1.2260308e-05,0.000712471771,0.860341571,0.139658398,0,0,0.139658398,0,0.999999777,0,2.22836653e-07,0.139658398,0,0,0,430834.299,0,0,430834.299,0,430834.299,0,0,0,167940574,3084914.99,0.139658429,430834.395
745,-57,306,trailing,37,0,0.000625175043,1.19081206e-05,0.000626277679,0.859952204,0.14004776,0,0,0.14004776,0,0.999999744,0,2.56470949e-07,0.14004776,0,0,0,374333.494,0,0,374333.494,0,374333.494,0,0,0,155185328,2672898.79,0.140047796,374333.59
746,-57,318,trailing,32,0,0.000523855331,1.14900179e-05,0.000525148565,0.859215232,0.140784723,0,0,0.140784723,0,0.999999681,0,3.18701314e-07,0.140784723,0,0,0,301240.228,0,0,301240.228,0,301240.228,0,0,0,135831403,2139722.42,0.140784768,301240.324
747,-57,330,trailing,30,0,0.000425509573,1.1064859e-05,0.000427007987,0.858923253,0.141076689,0,0,0.141076689,0,0.999999584,0,4.16144609e-07,0.141076689,0,0,0,218710.724,0,0,218710.724,0,218710.724,0,0,0,109623369,1550296.54,0.141076747,218710.815
748,-57,342,trailing,22,0,0.000337942101,1.07335357e-05,0.00033980529,0.858596591,0.141403313,0,0,0.141403313,0,0.999999321,0,6.791232e-07,0.141403313,0,0,0,134018.778,0,0,134018.778,0,134018.778,0,0,0,75734475.2,947776.795,0.141403409,134018.869
749,-57,354,trailing,9,0,0.000270052108,1.03358348e-05,0.000272207181,0.858727745,0.141272255,0,0,0.141272255,0,1,0,3.16347493e-14,0.141272255,0,0,0,57039.7278,0,0,57039.7278,0,57039.7278,0,0,0,36492020.3,403757.511,0.141272255,57039.7278
750,-63,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
751,-63,18,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
752,-63,30,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
753,-63,42,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
754,-63,54,leading,176,4.9993259e-07,46.6507746,0.00658170023,46.6850995,0.574094026,0.00631428923,0.330002419,0,0.00251147212,0.333805236,0.00589677599,0.783753355,0.210349869,0.00251147212,0.00380281711,0,0.330002419,27.2420056,1423.74342,0,10.8353506,1440.15008,10.8353506,16.406655,0,1423.74342,43.8423036,4314.34223,0.425905974,1837.50419
755,-63,66,leading,175,1.18934489e-06,47.8454265,0.00632821636,47.8734325,0.589421131,0.00573808309,0.317238535,0,0.00302206526,0.319954553,0.00736049876,0.779276715,0.213362786,0.00302206526,0.00271601784,0,0.317238535,57.14731,3159.47479,0,30.0976645,3186.52444,30.0976645,27.0496455,0,3159.47479,103.193806,9959.30294,0.410578869,4089.0795
756,-63,78,leading,173,1.5352048e-06,47.269693,0.0063706798,47.3011681,0.592003691,0.00644869184,0.315363954,0,0.00391128354,0.317901363,0.00958656598,0.779177055,0.211236379,0.00391128354,0.0025374083,0,0.315363954,87.9390467,4300.53199,0,53.3371038,4335.13393,53.3371038,34.601943,0,4300.53199,143.103034,13636.7268,0.407996309,5563.73408
757,-63,90,leading,171,1.69489099e-06,47.0954424,0.00632389196,47.1269761,0.59274986,0.00630344679,0.314246383,0,0.00377140946,0.31677842,0.00926067074,0.777847296,0.212892033,0.00377140946,0.00253203734,0,0.314246383,91.1761952,4545.41626,0,54.5515455,4582.04091,54.5515455,36.6246497,0,4545.41626,152.231769,14464.4986,0.40725014,5890.66894
758,-63,102,leading,173,1.5352048e-06,47.269693,0.0063706798,47.3011681,0.592003691,0.00644869184,0.315363954,0,0.00391128354,0.317901363,0.00958656598,0.779177055,0.211236379,0.00391128354,0.0025374083,0,0.315363954,87.9390467,4300.53199,0,53.3371038,4335.13393,53.3371038,34.601943,0,4300.53199,143.103034,13636.7268,0.407996309,5563.73408
759,-63,114,leading,175,1.18934489e-06,47.8454265,0.00632821636,47.8734325,0.589421131,0.00573808309,0.317238535,0,0.00302206526,0.319954553,0.00736049876,0.779276715,0.213362786,0.00302206526,0.00271601784,0,0.317238535,57.14731,3159.47479,0,30.0976645,3186.52444,30.0976645,27.0496455,0,3159.47479,103.193806,9959.30294,0.410578869,4089.0795
760,-63,126,leading,176,4.9993259e-07,46.6507746,0.00658170023,46.6850995,0.574094026,0.00631428923,0.330002419,0,0.00251147212,0.333805236,0.00589677599,0.783753355,0.210349869,0.00251147212,0.00380281711,0,0.330002419,27.2420056,1423.74342,0,10.8353506,1440.15008,10.8353506,16.406655,0,1423.74342,43.8423036,4314.34223,0.425905974,1837.50419
761,-63,138,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
762,-63,150,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
763,-63,162,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
764,-63,174,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
765,-63,186,trailing,5,0,0.000237008275,1.01334461e-05,0.000239398983,0.860758023,0.139241977,0,0,0.139241977,0,1,0,2.77007724e-14,0.139241977,0,0,0,12673.4717,0,0,12673.4717,0,12673.4717,0,0,0,8888488.36,91017.6402,0.139241977,12673.4717
766,-63,198,trailing,14,0,0.000279678511,1.0429029e-05,0.000281795128,0.858205367,0.141794633,0,0,0.141794633,0,1,0,3.34689997e-14,0.141794633,0,0,0,69566.0598,0,0,69566.0598,0,69566.0598,0,0,0,43439132.1,490611.447,0.141794633,69566.0598
767,-63,210,trailing,23,0,0.000335002639,1.07203882e-05,0.000336882915,0.858539578,0.141460324,0,0,0.141460324,0,0.999999306,0,6.94354148e-07,0.141460324,0,0,0,131079.018,0,0,131079.018,0,131079.018,0,0,0,74380151.4,926613.343,0.141460422,131079.109
768,-63,222,trailing,24,0,0.000393699172,1.09590822e-05,0.000395323651,0.858777227,0.141222706,0,0,0.141222706,0,0.99999952,0,4.80026079e-07,0.141222706,0,0,0,189604.869,0,0,189604.869,0,189604.869,0,0,0,98874605.1,1342594.55,0.141222773,189604.96
769,-63,234,trailing,29,0,0.000449904286,1.11491544e-05,0.00045136818,0.85851435,0.141485597,0,0,0.141485597,0,0.999999623,0,3.77349437e-07,0.141485597,0,0,0,241196.315,0,0,241196.315,0,241196.315,0,0,0,117065216,1704740.9,0.14148565,241196.406
770,-63,246,trailing,31,0,0.000497061781,1.13665872e-05,0.000498409618,0.858787039,0.141212913,0,0,0.141212913,0,0.999999658,0,3.42095949e-07,0.141212913,0,0,0,280639.551,0,0,280639.551,0,280639.551,0,0,0,129596944,1987350.46,0.141212961,280639.647
771,-63,258,trailing,27,0,0.000530635472,1.15171924e-05,0.000531913975,0.859145106,0.140854849,0,0,0.140854849,0,0.999999687,0,3.12896663e-07,0.140854849,0,0,0,306828.64,0,0,306828.64,0,306828.64,0,0,0,137356152,2178332.07,0.140854894,306828.736
772,-63,270,trailing,41,0,0.000542580018,1.15702348e-05,0.000543825717,0.859414193,0.140585764,0,0,0.140585764,0,0.999999696,0,3.04431378e-07,0.140585764,0,0,0,315360.591,0,0,315360.591,0,315360.591,0,0,0,139872469,2243190.13,0.140585807,315360.687
773,-63,282,trailing,27,0,0.000530635472,1.15171924e-05,0.000531913975,0.859145106,0.140854849,0,0,0.140854849,0,0.999999687,0,3.12896663e-07,0.140854849,0,0,0,306828.64,0,0,306828.64,0,306828.64,0,0,0,137356152,2178332.07,0.140854894,306828.736
774,-63,294,trailing,31,0,0.000497061781,1.13665872e-05,0.000498409618,0.858787039,0.141212913,0,0,0.141212913,0,0.999999658,0,3.42095949e-07,0.141212913,0,0,0,280639.551,0,0,280639.551,0,280639.551,0,0,0,129596944,1987350.46,0.141212961,280639.647
775,-63,306,trailing,29,0,0.000449904286,1.11491544e-05,0.00045136818,0.85851435,0.141485597,0,0,0.141485597,0,0.999999623,0,3.77349437e-07,0.141485597,0,0,0,241196.315,0,0,241196.315,0,241196.315,0,0,0,117065216,1704740.9,0.14148565,241196.406
776,-63,318,trailing,24,0,0.000393699172,1.09590822e-05,0.000395323651,0.858777227,0.141222706,0,0,0.141222706,0,0.99999952,0,4.80026079e-07,0.141222706,0,0,0,189604.869,0,0,189604.869,0,189604.869,0,0,0,98874605.1,1342594.55,0.141222773,189604.96
777,-63,330,trailing,23,0,0.000335002639,1.07203882e-05,0.000336882915,0.858539578,0.141460324,0,0,0.141460324,0,0.999999306,0,6.94354148e-07,0.141460324,0,0,0,131079.018,0,0,131079.018,0,131079.018,0,0,0,74380151.4,926613.343,0.141460422,131079.109
778,-63,342,trailing,14,0,0.000279678511,1.0429029e-05,0.000281795128,0.858205367,0.141794633,0,0,0.141794633,0,1,0,3.34689997e-14,0.141794633,0,0,0,69566.0598,0,0,69566.0598,0,69566.0598,0,0,0,43439132.1,490611.447,0.141794633,69566.0598
779,-63,354,trailing,5,0,0.000237008275,1.01334461e-05,0.000239398983,0.860758023,0.139241977,0,0,0.139241977,0,1,0,2.77007724e-14,0.139241977,0,0,0,12673.4717,0,0,12673.4717,0,12673.4717,0,0,0,8888488.36,91017.6402,0.139241977,12673.4717
780,-69,6,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
781,-69,18,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
782,-69,30,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
783,-69,42,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
784,-69,54,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
785,-69,66,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
786,-69,78,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
787,-69,90,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
788,-69,102,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
789,-69,114,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
790,-69,126,leading,-1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
